Producto;Precio;Fecha;Imagen
Medallones de Carne Vacuna Best x 2 un. 110 gr.;$ 2.350,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Medallones_de_Carne_Vacuna_Best_x_2_un._110_gr.jpg
Hamburguesas de Carne Vacuna La Anónima x 2 un. 110 gr.;$ 3.650,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Hamburguesas_de_Carne_Vacuna_La_Anónima_x_2_un._110_gr.jpg
Hamburguesa de Carne Vacuna x 2 un. Paty x 160 gr.;$ 4.700,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Hamburguesa_de_Carne_Vacuna_x_2_un._Paty_x_160_gr.jpg
Medallón de Carne Rebozado x 2 un. Paty x 200 gr.;$ 5.300,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Medallón_de_Carne_Rebozado_x_2_un._Paty_x_200_gr.jpg
Medallones de Carne Vacuna Best x 4 un. 276 gr.;$ 5.700,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Medallones_de_Carne_Vacuna_Best_x_4_un._276_gr.jpg
Medallones de Carne Vacuna Express x 4 Un. Paty x 276 g.;$ 6.700;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Medallones_de_Carne_Vacuna_Express_x_4_Un._Paty_x_276_g.jpg
Medallón de Carne Vacuna de Casa x 2 Un. Paty x 240 g.;$ 6.950,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Medallón_de_Carne_Vacuna_de_Casa_x_2_Un._Paty_x_240_g.jpg
Hamburguesa Carne Vacuna Grandes x 2 Un. Paty x 240 g.;$ 7.250,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Hamburguesa_Carne_Vacuna_Grandes_x_2_Un._Paty_x_240_g.jpg
Hamburguesa de Carne Vacuna de Cancha x 2 Un. Paty x 250 g.;$ 7.950,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Hamburguesa_de_Carne_Vacuna_de_Cancha_x_2_Un._Paty_x_250_g.jpg
Hamburguesa Carne Vacuna Paty x 4 un. 288 g.;$ 8.250,00;2026-07-05 22:03:34;d:/proyecto_supermercados_paginaweb/images/laanonima\Hamburguesa_Carne_Vacuna_Paty_x_4_un._288_g.jpg
